month,first_trade_date,last_trade_date,n_obs,dce_corn_open_first,dce_corn_high_max,dce_corn_low_min,dce_corn_close_last,dce_corn_close_mean,dce_corn_close_std,dce_corn_settle_last,dce_corn_volume_sum,dce_corn_open_interest_last,dce_corn_ret_1m,dce_corn_month_range_pct,dce_corn_starch_open_first,dce_corn_starch_high_max,dce_corn_starch_low_min,dce_corn_starch_close_last,dce_corn_starch_close_mean,dce_corn_starch_close_std,dce_corn_starch_settle_last,dce_corn_starch_volume_sum,dce_corn_starch_open_interest_last,dce_corn_starch_ret_1m,dce_corn_starch_month_range_pct,cbot_corn_open_first,cbot_corn_high_max,cbot_corn_low_min,cbot_corn_close_last,cbot_corn_close_mean,cbot_corn_close_std,cbot_corn_ret_1m,cbot_corn_month_range_pct,cbot_wheat_open_first,cbot_wheat_high_max,cbot_wheat_low_min,cbot_wheat_close_last,cbot_wheat_close_mean,cbot_wheat_close_std,cbot_wheat_ret_1m,cbot_wheat_month_range_pct,dce_corn_close,dce_corn_ret_1m_compound,dce_corn_starch_ret_1m_compound,cs_c_spread_close_mean,cs_c_spread_close_last,domestic_corn_spot_price_cny_t_mean,domestic_corn_spot_price_cny_t_last,corn_basis_cny_t_mean,corn_basis_cny_t_last,corn_basis_rate_mean,corn_basis_rate_last,corn_100ppi_main_futures_price_cny_t_mean,corn_100ppi_main_futures_price_cny_t_last,cbot_corn_ret_1m_compound,cbot_wheat_ret_1m_compound,cbot_wheat_corn_ratio_mean,cbot_wheat_corn_ratio_last,corn_import_volume_ton_ffill_last,hlj_precip_mm_sum,hlj_precip_mm_mean,jilin_precip_mm_sum,jilin_precip_mm_mean,inner_mongolia_precip_mm_sum,inner_mongolia_precip_mm_mean,ne_avg_precip_mm_sum,ne_avg_precip_mm_mean,hlj_t2m_c_mean,hlj_t2m_c_last,jilin_t2m_c_mean,jilin_t2m_c_last,inner_mongolia_t2m_c_mean,inner_mongolia_t2m_c_last,ne_avg_t2m_c_mean,ne_avg_t2m_c_last,reserve_corn_release_volume_ton_sum,is_harvest_season_ne_cn_flag,is_harvest_season_ne_cn_share,corn_100ppi_nearby_futures_price_cny_t_mean,corn_100ppi_nearby_futures_price_cny_t_last,corn_100ppi_nearby_basis_cny_t_mean,corn_100ppi_nearby_basis_cny_t_last,corn_100ppi_nearby_basis_rate_mean,corn_100ppi_nearby_basis_rate_last,dce_corn_close_ret_1m,dce_corn_close_ma3,dce_corn_close_ret_3m,dce_corn_close_vol_3m,dce_corn_close_ma6,dce_corn_close_ret_6m,dce_corn_close_vol_6m,dce_corn_close_ma12,dce_corn_close_ret_12m,dce_corn_close_vol_12m,dce_corn_close_next_month,dce_corn_close_next_month_ret,spike,pca_001,pca_002,pca_003,pca_004,pca_005,pca_006,pca_007,pca_008,pca_009,pca_010,pca_011,pca_012,pca_013,pca_014,pca_015,pca_016,pca_017,pca_018,pca_019,pca_020,pca_021,pca_022,pca_023,pca_024,pca_025,pca_026,pca_027,pca_028,pca_029,pca_030,pca_031,pca_032
Apr-20,2020/4/1,2020/4/30,21,2048,2109,2022,2074,2060.3809523809523,21.392700134569647,0,7904330,826144,0.012695313,0.041947926711668276,2267,2475,2242,2409,2358.8571428571427,77.50631310692421,0,1232147,77615,0.0607661822985468,0.0967206309672063,337,343.25,309,319,325.125,7.338390401457935,-0.065885798,0.10736677115987461,560.25,571.75,506.75,523.5,540.85,11.942405646752217,-0.07834507,0.12416427889207259,2074,0.012695312345046617,0.06076618174409942,298.4761904761905,335,1893.061904761905,1931.43,-167.3190476,-142.57,-0.088394238,-0.073816,2060.3809523809523,2074,-0.058760594,-0.085814582,1.66369108209196,1.641065830721003,,18.66,0.8885714285714286,14.55,0.6928571428571428,11.299999999999999,0.5380952380952381,14.836666666666664,0.7065079365079364,6.192857142857143,12.62,6.308571428571428,12.08,8.036190476190475,17.76,6.8458730158888885,14.153333333333334,0,0,0,2012.1904761904761,2026,-119.1285714,-94.57,-0.06291781,-0.048964,0.012695313,2014.6666666666667,0.08472803347280333,0.032887063198707926,1949.3333333333333,0.10731446876668449,0.03186807758621629,1926,0.08246346555323592,0.029732044423116662,2078,0.0019286403085825299,1,-0.43093887,0.13894224,-0.11239677,0.01762908,-0.014474005,0.09925462,0.12916158,-0.10092415,0.04758238,-0.015015652,-0.052020438,0.037057433,-0.08246221,-0.035371285,0.017902048,0.0759124,-0.048751686,0.06735193,-0.025927518,0.052732706,0.020596575,-0.1011042,0.005717517,0.026631737,0.06846867,0.016966728,-0.047304608,-0.107566714,0.045788627,-0.02958928,0.023110308,0.05915299
May-20,2020/5/6,2020/5/29,18,2090,2094,2013,2078,2048,18.272447918688144,0,6905433,711962,0.0019286403085825299,0.03897978825794033,2424,2441,2355,2420,2395.1666666666665,20.170595954915928,0,1183371,79595,0.004566210045662045,0.03553719008264463,318,330.75,313.25,325.5,319.6764705882353,3.176776946010824,0.020376175548589393,0.053763440860215055,520,528,493.75,521.5,509.3382352941176,8.947302830528107,-0.003820439,0.06567593480345159,2078,0.0019286398097624335,0.004566209764309326,347.1666666666667,342,1966.746666666667,1985.71,-81.25333333,-92.29,-0.041366444,-0.046477,2048,2078,0.026004728773220798,0.004333173271797053,1.5934095277248295,1.6021505376344083,,21.09,1.1716666666666666,16.31,0.9061111111111111,44.69,2.4827777777777778,27.36333333333333,1.520185185185185,14.289444444444444,20.76,14.068888888888889,19.79,16.151666666666667,19.46,14.836666666666666,20.00333333333333,0,0,0,2013.5,2050,-46.75333333,-64.29,-0.0238105,-0.032376,0.0019286403085825299,2066.6666666666665,0.08116545265348596,0.03405578814753709,1990.6666666666667,0.13551912568306013,0.02675031899505365,1934.9166666666667,0.054287163876205025,0.028951447489846693,2090,0.005774783445620768,1,-0.34593484,-0.109488055,0.0482655,-0.002835129,0.18454811,0.085366674,0.005639478,0.13662286,0.083448105,0.07768153,0.08551718,-0.070302494,0.07460627,-0.036034267,-0.026225654,0.092804946,-0.041541055,-0.06795393,-0.016135577,0.03891036,0.002695306,-0.043932784,0.013616512,-0.04179358,-0.02695018,-0.051338974,-0.034991845,-0.07786042,0.021917205,-0.033257782,-0.08006279,-0.004504157
Jun-20,2020/6/1,2020/6/30,20,2078,2149,2053,2090,2092.05,22.746833209320123,0,8512178,695443,0.005774783445620768,0.045933014354066985,2421,2462,2381,2424,2420.9,17.976300187220247,0,1359636,69492,0.0016528925619834212,0.03341584158415842,325.5,354.25,317.5,350,329.175,5.706125517463898,0.07526881720430101,0.105,520,529,475,492,499.9875,12.212072057901052,-0.056567593,0.10975609756097561,2090,0.0057747830436769565,0.0016528934350634739,328.85,334,2013.2855,2052.86,-78.7645,-37.14,-0.03917515,-0.018092,2092.05,2090,0.09386623258889104,-0.03721259,1.5194185814000956,1.4057142857142857,,105.41,5.2705,59.95,2.9975,55.25000000000001,2.7625,73.53666666666666,3.676833333333333,18.9835,21.34,20.282,22.33,21.8265,24.32,20.363999999999997,22.663333333333338,0,0,0,2070.55,2077,-57.2645,-24.14,-0.028459,-0.011759,0.005774783445620768,2080.6666666666665,0.020507813,0.0054560023445212585,2020.6666666666667,0.09424083769633507,0.024926131783694766,1946.75,0.0728952772073923,0.028483921221095783,2323,0.11148325358851685,1,-0.17641078,0.11622147,-0.07321422,0.3916099,0.06555914,0.11004334,-0.072380826,0.033378962,-0.037575554,-0.11556731,0.0922157,-0.015899513,-0.055601567,0.013032708,-0.062059175,0.001341017,-0.112012684,-0.000770829,-0.018599477,0.0681527,0.05596608,-0.077566795,0.019008946,-0.068779245,-0.013343096,-0.048878025,-0.026884818,-0.028470926,0.020509465,0.03214592,-0.012255833,-0.026030743
Jul-20,2020/7/1,2020/7/31,23,2090,2366,2076,2323,2188.2608695652175,81.21980132013523,2334,12645995,390795,0.11148325358851685,0.1248385708136031,2420,2723,2412,2692,2539.304347826087,91.08159917079784,2699,2395430,75299,0.11056105610561051,0.11552748885586925,350,363,325.5,326,339.60227272727275,10.833056523269997,-0.068571429,0.11503067484662577,492,551.75,487.75,530.75,523.7272727272727,15.62810142379918,0.0787601626016261,0.12058407913330194,2323,0.11148325340440213,0.11056105658577509,351.04347826086956,369,2118.446086956522,2237.14,-48.51043478,-10.86,-0.022909478,-0.004854,2166.9565217391305,2248,-0.068571428,0.0787601620474303,1.5446100613910445,1.628067484662577,,84.92,3.6921739130434785,58.16,2.528695652173913,31.88,1.386086956521739,58.32,2.5356521739130433,23.981739130434786,25.01,24.239565217391306,25.94,25.6504347826087,27.6,24.62391304347826,26.183333333333337,0,0,0,2175.695652173913,2323,-57.24956522,-85.86,-0.026623739,-0.038379,0.11148325358851685,2163.6666666666665,0.12005785920925738,0.06217084896731224,2089.1666666666665,0.21495815899581583,0.044957792774330346,1979.5,0.20362694300518136,0.041060034943900564,2262,-0.026259148,0,-0.2157759,-0.029628865,-0.064740546,0.29068318,0.030700667,0.021410013,-0.14096093,0.15411249,0.021924956,-0.16121477,0.026447967,0.07811863,0.025505291,0.07213862,0.044780243,-0.012741705,-0.027761808,-0.039211452,-0.03978816,0.038617082,0.040605918,-0.11162627,0.047980275,-0.050399985,-0.06586446,0.012191228,0.04500041,-0.025748901,-0.005173979,0.002979633,-0.002383455,-0.013503791
Aug-20,2020/8/3,2020/8/31,21,2317,2329,2213,2262,2273.5714285714284,32.17230397185039,2262,12693880,1218279,-0.026259148,0.05128205128205128,2697,2748,2500,2571,2588.3333333333335,51.77869574770433,2574,1804570,77132,-0.044947994,0.09646052119797745,327.5,364.25,320,358.25,338.1190476190476,13.426098429835012,0.0989263803680982,0.12351709699930216,525,560.25,488,551.25,518.6071428571429,20.28616699696059,0.03862458784738587,0.1310657596371882,2262,-0.026259147,-0.044947993,314.76190476190476,309,2270.2038095238095,2244.29,5.632380952380952,-17.71,0.0024530476190476195,-0.007891,2264.5714285714284,2262,0.09892638033128343,0.03862458929645962,1.5341424865597422,1.5387299371946963,,109.07000000000001,5.1938095238095245,156.56,7.455238095238095,160.98,7.6657142857142855,142.20333333333332,6.771587301587301,21.46238095238095,21.67,22.930476190476192,23.01,23.405714285714286,22.2,22.59952380952381,22.293333333333337,0,0,0,2248.285714285714,2219,21.918095238095237,25.29,0.009628380952380952,0.011269,-0.026259148,2225,0.08854667949951867,0.07208030533331779,2145.8333333333335,0.1768990634755463,0.0504583787121086,2012.0833333333333,0.20897915553180124,0.04062922878108899,2468,0.09106984969053933,1,-0.20805727,0.19227882,0.018951306,-0.04196321,-0.13529874,-0.069560945,-0.123943865,0.08094601,0.034196094,0.05709558,-0.0461337,-0.016340418,-0.022898924,-0.102070495,-0.14337839,-0.024527848,-0.06434215,-0.11779992,-0.05422592,0.094993874,0.017467868,-0.071276434,0.11549707,0.014829026,0.12796542,-0.00301163,-0.025735674,-0.022507377,0.001729958,0.045229882,-0.023492863,0.07508013
Sep-20,2020/9/1,2020/9/30,22,2265,2499,2262,2468,2394.8636363636365,69.13017083358407,2451,19235647,1336872,0.09106984969053933,0.0960291734197731,2571,2813,2564,2759,2702.409090909091,65.9651127786204,2738,3016844,121899,0.07312329832749898,0.09025009061254077,356.25,382.75,351,378.75,366.10714285714283,6.735897967500069,0.057222609909281186,0.08382838283828382,550,587,533.25,578,552.297619047619,10.490358385089568,0.04852607709750556,0.09299307958477508,2468,0.09106985055526673,0.07312329887837787,307.54545454545456,291,2256.9463636363635,2280,-137.9172727,-188,-0.060989182,-0.082456,2394.8636363636365,2468,0.057222609225829,0.048526078048429566,1.508874619653407,1.526072607260726,,210.28,9.558181818181819,259.44,11.792727272727273,121.08,5.503636363636364,196.93333333333334,8.951515151515151,15.244545454545454,9.77,15.845454545454546,9.8,15.611363636363636,10.04,15.567121212121213,9.87,0,1,1,2347.409090909091,2434,-90.46272727,-154,-0.039925682,-0.067544,0.09106984969053933,2351,0.18086124401913883,0.07433681207470297,2215.8333333333335,0.205078125,0.05506725418821255,2065.8333333333335,0.3538123971475591,0.04345077550553329,2621,0.06199351701782829,1,0.27205536,0.13226405,0.041142654,0.2502142,0.025317788,-0.031477485,-0.10912737,-0.000752736,0.060940843,0.080524236,0.081170514,0.054827422,0.015178361,0.053764958,-0.10002092,-0.06189027,0.011964939,0.023419585,-0.07267839,0.15636547,-0.0866111,-0.025377488,0.13649653,-0.040981576,0.051350802,0.09747484,0.005772078,0.02257973,-0.080721825,-0.033405073,0.045168564,0.012504537
Oct-20,2020/10/9,2020/10/30,16,2499,2629,2495,2621,2580.5,21.39470339437632,2608,13809054,1314699,0.06199351701782829,0.05112552460892789,2780,2973,2780,2940,2896.3125,30.54770858837037,2926,2269815,137091,0.06560347952156587,0.06564625850340136,390,422.25,386.5,397.5,404.3125,9.868932735272518,0.04950495049504955,0.08993710691823899,600.75,638.25,587,598.75,613.5625,14.7001984113594,0.035899653979238666,0.08559498956158663,2621,0.06199351742970505,0.06560348093695878,315.8125,319,2337.32125,2371.43,-243.17875,-249.57,-0.104121125,-0.10524,2580.5,2621,0.027131783384528818,0.0050356688051778065,1.5177143612789386,1.5062893081761006,,1.4400000000000002,0.09000000000000001,9.77,0.610625,4.7299999999999995,0.29562499999999997,5.3133333333333335,0.33208333333333334,3.115625,1.73,4.1987499999999995,2.15,4.708125,3.77,4.0075,2.5500000000000003,0,1,1,2546.3125,2577,-208.99125,-205.57,-0.089522563,-0.086686,0.06199351701782829,2450.3333333333335,0.12828239345673698,0.06110109049927615,2307,0.26374156219864986,0.055148502427516954,2128.1666666666665,0.39935931660437807,0.044654685580147284,2601,-0.007630675,0,0.19486333,0.2385308,0.014417017,-0.115994535,-0.12420661,-0.13688469,-0.022640347,-0.031483587,0.08485013,-0.0186684,0.013933097,-0.062297788,0.071935974,-0.17408796,0.046077583,-0.070971735,-0.2082884,-0.0818865,-0.11261656,-0.009545829,-0.03620537,-0.13097082,0.048779447,-0.032730233,0.12359643,0.1330664,-0.07131214,-0.15171985,0.07581238,-0.038373128,0.025328444,-0.005476527
Nov-20,2020/11/2,2020/11/30,21,2624,2628,2492,2601,2569.9523809523807,26.913706899043632,2598,11363649,499076,-0.007630675,0.05228758169934641,2940,2975,2780,2963,2870.809523809524,39.950743481966654,2937,2376759,95197,0.007823129251700589,0.06581167735403308,393,439.5,393,426.5,417.95,12.154325632421877,0.07295597484276728,0.10902696365767878,592.75,626.25,580.25,586.25,600.775,7.805573245073704,-0.020876827,0.07846481876332623,2601,-0.007630676,0.007823129720957889,300.85714285714283,362,2389.66,2422.86,-202.5304762,-258.14,-0.084672429,-0.106544,2592.190476190476,2681,0.07295597371786045,-0.020876826,1.4386183729264266,1.3745603751465416,,25.31,1.2052380952380952,40.3,1.919047619047619,37.37,1.7795238095238095,34.32666666666667,1.6346031746031746,-5.19047619,-14.07,-4.123333333,-17.55,-3.554285714,-13.79,-4.289365079,-15.13666667,0,1,1,2552.190476190476,2601,-162.5304762,-178.14,-0.067972048,-0.073525,-0.007630675,2563.3333333333335,0.14986737400530514,0.05071941593378044,2394.1666666666665,0.2516843118383061,0.05662137218310399,2192.4166666666665,0.42131147540983616,0.043221091780502735,2742,0.05420991926182239,1,0.15750754,-0.35531452,-0.102861464,-0.047645476,-0.18852106,-0.24058515,0.13244481,0.12066777,-0.07021253,-0.1278383,0.0624854,0.03496413,-0.20791318,-0.119276896,-0.010299183,0.062055744,0.09281694,-0.102665715,-0.13190943,0.042719707,-0.06279652,-0.06473125,0.08038863,-0.053072702,-0.04303136,-0.05156009,-0.04063543,-0.0186398,-0.000651818,0.000706153,0.025385799,-0.024736062
Dec-20,2020/12/1,2020/12/31,23,2681,2747,2556,2742,2644.8695652173915,47.57129037543757,2737,13000061,1061496,0.05420991926182239,0.06965718453683442,2963,3110,2822,3090,2954.608695652174,75.56919714614043,3095,2334819,115943,0.04286196422544708,0.09320388349514563,426.5,484.75,414.5,484.5,436.85227272727275,18.863491302316067,0.13599062133645945,0.14499484004127966,585,644.5,565.5,642,603.7840909090909,21.071914203076446,0.09509594882729222,0.12305295950155763,2742,0.054209918690047765,0.04286196547711496,309.7391304347826,348,2474.038260869565,2528.57,-170.8747826,-213.43,-0.06907713,-0.084407,2644.913043478261,2742,0.13599062107643856,0.09509594845622527,1.3828513313174784,1.325077399380805,,1.1,0.04782608695652174,0.18,0.007826086956521738,0.02,0.0008695652173913044,0.4333333333333327,0.0188405797101449,-18.26565217,-22.54,-17.63434783,-22,-15.68391304,-19.18,-17.19463768,-21.24,0,0,0,2576.217391304348,2690,-102.1791304,-161.43,-0.041295783,-0.063842,0.05420991926182239,2654.6666666666665,0.11102106969205838,0.03814964326958419,2502.8333333333335,0.3119617224880382,0.05427167558942993,2261.75,0.4356020942408376,0.04361604824328904,2714,-0.010211524,0,0.19537371,-0.19619153,-0.063921966,0.28154865,0.030071592,-0.032711968,0.029558022,0.14405242,-0.2043013,-0.07111033,-0.020340014,-0.06340049,0.012098399,0.008477809,-0.09565777,0.006071464,-0.057675026,-0.07149027,-0.101924084,0.098539405,-0.030983677,-0.073977314,0.04185066,0.03714046,-0.085807174,-0.012583401,0.040049337,-0.024575813,0.062256582,-0.1198426,0.01972372,0.06084197
Jan-21,2021/1/4,2021/1/29,20,2755,2930,2704,2714,2812.4,52.1822716416621,2720,13929541,995416,-0.010211524,0.08327192336035372,3095,3348,3079,3105,3212.95,63.85136935431417,3121,3138352,143566,0.004854368932038833,0.08663446054750402,491.5,553.75,479.75,546.75,515.1315789473684,18.42220286717989,0.12848297213622284,0.13534522176497485,645,693,624.25,662.5,654.921052631579,12.521107909240866,0.031931464174454804,0.10377358490566038,2714,-0.010211524,0.004854367178972918,400.55,391,2732.2864999999997,2832.86,-80.1635,118.86,-0.03083205,0.041958,2812.45,2714,0.12848297149356336,0.031931462597383,1.2723066782768098,1.211705532693187,,5.2,0.26,9.97,0.49850000000000005,5.28,0.264,6.8166666666666655,0.34083333333333327,-20.202,-24.63,-17.9075,-23.05,-17.4225,-18.81,-18.51066667,-22.16333333,0,0,0,2789.95,2702,-57.6635,130.86,-0.02233385,0.046194,-0.010211524,2685.6666666666665,0.03548264021365899,0.03647154673557761,2568,0.16831683168316824,0.047937794493582445,2328.5833333333335,0.41945606694560666,0.044442175618457376,2777,0.02321296978629328,1,0.19176692,-0.26703322,0.34289113,0.007903649,-0.083528705,0.121701576,0.18473247,-0.07244821,-0.108368315,-0.049174383,-0.010431454,-0.048029825,0.015754893,-0.04306594,-0.08945365,0.13600722,0.14243208,-0.025706181,0.059611186,0.07594498,0.012728265,-0.045508474,-0.013882455,0.00855328,0.006103835,0.11644575,0.001819732,0.006518763,0.07179373,-0.018395869,-0.013293864,0.01225649
Feb-21,2021/2/1,2021/2/26,15,2714,2855,2714,2777,2789.866666666667,24.130202375170143,2800,9367827,792753,0.02321296978629328,0.05077421678069859,3106,3362,3104,3292,3224.6,58.632998997395376,3305,2381991,136975,0.06022544283413844,0.07837181044957472,549,574.25,529.25,536.5,548.7666666666667,7.923443214976206,-0.018747142,0.08387698042870456,663.5,688.5,625.75,659.25,656.3833333333333,14.462348488731857,-0.00490566,0.09518392112248768,2777,0.023212969820667118,0.06022544191348089,434.73333333333335,515,2858.5733333333333,2882.86,68.64,105.86,0.024004333333333336,0.03672,2789.9333333333334,2777,-0.05383948,-0.025268597,1.196201802617722,1.2287977632805218,,3.1700000000000004,0.21133333333333335,1.99,0.13266666666666665,0.25,0.016666666666666666,1.8033333333333335,0.12022222222222223,-17.10066667,-11.15,-14.34333333,-9.34,-11.31266667,-4.27,-14.25222222,-8.253333333,0,0,0,2811.0666666666666,2807,47.50666666666667,75.86,0.016622666666666668,0.026314,0.02321296978629328,2744.3333333333335,0.06766628219915427,0.03221834389149985,2653.8333333333335,0.22767462422634832,0.04059735048520325,2399.8333333333335,0.44484911550468254,0.04381182867911135,2631,-0.052574721,0,0.10764179,-0.2617632,-0.24202013,-0.17852145,0.010329616,-0.0604252,0.04967909,-0.14004855,-0.034522634,-0.04154967,-0.10530986,0.05212738,-0.011758773,-0.03857058,-0.033670872,0.081676476,-0.05659599,0.13003866,0.10528251,0.11302154,0.002084313,-0.015531548,0.031662714,0.022341209,-0.027038058,0.062147263,-0.103993975,0.007729694,-0.07728687,0.025491044,-0.053523604,-0.057823293
Mar-21,2021/3/1,2021/3/31,23,2783,2831,2605,2631,2725.0434782608695,50.09489019566183,2624,12471134,545537,-0.052574721,0.08589889775750666,3290,3353,3143,3176,3257.8695652173915,47.50722849097079,3175,3930530,118516,-0.035236938,0.06612090680100756,547,564.25,529.25,564.25,545.9891304347826,8.218078139102532,0.051724137931034475,0.06202924235711121,662.25,668.75,593.25,618.25,636.9130434782609,17.04482871051366,-0.062191885,0.12211888394662354,2631,-0.05257472,-0.035236937,532.8260869565217,545,2874.1621739130433,2831.43,149.11869565217393,200.43,0.05192847826086957,0.070788,2725.0434782608695,2631,0.05172413703672607,-0.062191884,1.1669447854502955,1.095702259636686,,6.0600000000000005,0.2634782608695652,4.6899999999999995,0.20391304347826084,3.2199999999999998,0.13999999999999999,4.656666666666666,0.20246376811594202,-1.435652174,5.14,0.7286956521739131,6.8,1.751304347826087,9.68,0.34811594217391295,7.206666666666666,0,0,0,2751.608695652174,2631,122.55347826086957,200.43,0.04274534782608696,0.070788,-0.052574721,2707.3333333333335,-0.0404814,0.03798159925852881,2681,0.06604538087520262,0.043483028914379857,2448.4166666666665,0.284667969,0.04859356269144378,2733,0.03876852907639683,1,0.16267289,-0.21269748,0.26593378,-0.014400967,0.001839566,0.012818687,-0.07001585,-0.24803354,0.039752476,-0.06153891,-0.15275636,-0.073571704,0.06131723,0.052482504,-0.12815738,-0.003724201,0.122280166,-0.08339439,-0.05377772,-0.02067999,0.07277199,-0.04030916,0.000342007,0.11257175,0.012020453,0.013826619,-0.01093297,0.053538077,0.05538128,-0.021103052,-0.038495757,0.003352743
Apr-21,2021/4/1,2021/4/30,21,2633,2779,2593,2733,2698.5714285714284,50.13837993849776,2736,9434043,591569,0.03876852907639683,0.06805708013172337,3191,3381,3103,3260,3254.285714285714,63.80450051300683,3268,3013619,112926,0.026448362720403074,0.0852760736196319,575,684,552.25,673.25,603.9375,36.86665828931417,0.19317678334071786,0.19569253620497587,623,769.5,601.25,734.75,669.825,45.19097633494175,0.18843509906995548,0.22898945219462402,2733,0.03876853084431153,0.026448362099475986,555.7142857142857,527,2807.6866666666665,2827.14,116.59142857142858,94.14,0.0415422380952381,0.033299,2691.095238095238,2733,0.20667425850746013,0.16873197010765084,1.1087323088925023,1.0913479391013738,,10.879999999999999,0.518095238095238,13.67,0.650952380952381,19.4,0.9238095238095237,14.649999999999999,0.6976190476190476,6.5980952380952385,7.23,7.5285714285714285,5.66,8.87095238095238,9,7.665873015873016,7.296666666666667,0,0,0,2724.0476190476193,2812,83.63904761904762,15.14,0.029793952380952383,0.005355,0.03876852907639683,2713.6666666666665,0.007000736919675843,0.04886944991155184,2699.6666666666665,0.042731781762685994,0.038879152357760814,2503.3333333333335,0.3177434908389585,0.04871557486072672,2666,-0.024515185,0,-0.29353663,0.064150095,0.010907082,-0.036472455,0.17483214,-0.088896714,-0.033705715,-0.10370307,-0.07915371,0.053141315,-0.19211185,-0.002099605,-0.091352925,-0.13562456,0.03896734,0.09784058,0.07718261,0.056045406,0.07789906,0.009277678,0.04026267,-0.10722725,0.015790015,0.027629374,0.006034907,0.068784975,-0.018627021,-0.021422423,-0.05151997,0.006869167,0.054871168,0.029517122
May-21,2021/5/6,2021/5/31,18,2759,2887,2655,2666,2760.6111111111113,60.14897083750027,2683,10387030,595732,-0.024515185,0.08702175543885972,3290,3377,3148,3157,3244.777777777778,59.693881404413546,3170,3116242,115648,-0.031595092,0.0725372188786823,709.5,735.25,602.75,655.75,672.6911764705883,34.53491546289653,-0.025993316,0.20205871139916126,746.75,767.5,639.5,664,698.1323529411765,35.42334567933481,-0.096291256,0.1927710843373494,2666,-0.024515186,-0.031595093,484.1666666666667,491,2828.5722222222225,2825.71,67.96111111111111,159.71,0.024011333333333336,0.05652,2760.6111111111113,2666,-0.073144877,-0.107526881,1.0381116327972315,1.0125810141059854,,39.779999999999994,2.2099999999999995,10,0.5555555555555556,10.75,0.5972222222222222,20.176666666666666,1.1209259259259259,15.350555555555555,18.75,15.948888888888888,19.18,17.86777777777778,18.62,16.389074074074074,18.85,0,0,0,2776.5555555555557,2716,52.016666666666666,109.71,0.018380777777777777,0.038826,-0.024515185,2676.6666666666665,-0.039971192,0.046789876626078454,2710.5,0.024990388312187584,0.040769649792721206,2552.3333333333335,0.28296438883541875,0.05038955524458889,2613,-0.01987997,0,0.031609233,-0.030343227,-0.028512157,-0.09569675,0.044278454,0.13772802,0.119382806,0.20971927,-0.07106144,-0.056015573,0.09091153,0.0725743,0.27609262,-0.13602936,-0.285422,0.10178787,0.114858,-0.001948278,0.027597567,-0.20172086,0.059265826,0.00747498,-0.01317914,0.026517559,-0.0400498,0.023860527,-0.13755722,-0.06472884,-0.032051384,0.014703461,0.06892954,0.016297873
